1,2,3,4
152.8,34.1,44.4,22687.5
152.7,33.7,37.6,22228
152.8,33.7,36.5,22209.5
152.9,34.5,39.4,22210.3
152.9,35.3,45.8,22296.8
152.5,35.7,52.1,22441.3
152.8,35.9,58.5,23045.7
152.9,36.3,65.4,23635.3
152.9,36.3,72,24066
152.1,36.5,78.4,24574.8
152.8,36.7,85.5,25424.8
153,36.9,89,25685.3
152.9,38.8,83.9,24184
152.8,38.8,78.4,23286.8
152.8,38.6,71.4,22731
152.5,38.2,64.6,22297
152.9,38,59.3,22100.8
152.9,37.6,52.3,21551.5
152.5,37.5,46.4,21006.3
152.9,37.3,40.6,20780.5
152.9,37.1,38.4,20665.3
152.8,38,40.9,20543.5
152.6,38.6,47,20576.3
152.9,39,53.4,20994.8
152.8,39.2,59.1,21552.3
152.9,39.4,66.9,22010.5
152.6,39.6,72.8,22566.3
152.9,39.8,78.8,23243.8
152.6,40,84.3,23678.3
152.8,40.2,87.3,23891.5
152.6,41.9,84.5,22737.3
152.6,42.5,77.9,21714
152.9,42.5,72.6,21167.8
152.7,42.3,65.9,20461
152.4,42.3,59.9,20007.8
152.9,42.1,53.8,19581.8
152.5,41.9,47.2,19119.3
152.9,41.7,40.7,18815.8
152.9,41.5,38.4,18707
152.8,42.7,41.1,18509
152.6,43.5,47.4,18709
152.9,43.8,53.4,19014.3
152.5,44,59.7,19373.3
152.9,44.2,66.3,19822.5
152.8,44.4,72.2,20308.5
152.9,44.8,79.4,21034
152.5,44.8,86.1,21561.5
152.8,45,89,21839
152.3,46.6,85.3,20501.8
152.9,47.4,78.2,19760.3
152.9,47.4,72.4,19017
152.9,47.4,67.1,18549.3
152.8,47.2,59.7,18022.8
152.8,47,53.6,17683.7
152.7,47,48,17280.8
153,46.8,41.3,16925.8
152.4,46.6,38.8,16723.8
152.9,47.6,41.1,16524.3
152.8,48.4,47.6,16836
152,48.8,53.6,16861.5
152.8,49.2,60.1,17472.8
152.5,49.4,66.3,17781
152.9,49.6,73.2,18401.8
152.7,50,79.6,18808.5
152.9,50.1,85.1,19192.3
152.5,50.5,89.2,19472.5
152.5,52.5,84.9,18090
152.8,52.9,79.2,17561.3
152.7,53.1,73.2,16939.8
153,52.7,66.5,16355.5
152.8,52.5,59.9,16076.5
152.6,52.3,53.8,15707.5
152.7,52.1,48.6,15308.3
152.9,51.7,42.3,15144.3
152.5,51.7,39.2,14870.5
152.8,52.7,41.5,14861.5
152.7,53.4,47,15029.5
152.1,53.8,53.6,15152.3
152.8,54.2,60.1,15587.8
152.6,54.4,66.5,15945
152.9,54.6,73,16489.5
152.7,54.8,79.8,16837.5
152.9,55,86.7,17404.3
168.2,55.4,90,20102
167.7,55.4,86.1,19627.3
167.9,55.4,79.8,19086.5
167.8,55.2,73.2,18654.3
167.9,55,66.9,18203.5
167.7,54.8,60.7,17648.8
167.9,54.6,54.2,17432.3
167.9,54.4,48,17106.3
167.7,54.2,42.1,16795.7
167.7,54.2,41.7,16769.3
167.9,53.8,38.6,16769
167.3,52.3,41.3,17376.3
167.9,51.7,47,18243.3
167.9,51.5,53.4,18753.3
167.8,51.3,60.1,19215.5
167.9,51.5,66.5,19739.8
167.8,51.5,72.6,20153.5
167.9,51.7,79.2,20776.3
167.7,51.9,84.7,21175.8
167.3,50.7,90.8,22154.5
167.9,50.1,85.9,21866
167.8,49.6,78.8,21341.8
167.1,49.6,73,20791.3
167.9,49.4,66.5,20525
167,49.2,60.5,19858.5
167.8,49.2,54.2,19635.8
167.9,49,49,19287.8
166.9,48.8,42.1,18787.3
167.7,48.4,39,18802.3
167.5,47,41.7,19574.5
167.8,46.4,46.6,20259.3
166.8,46,53.6,20744.3
167.8,46.2,60.3,21484.3
168,46.4,65.6,21952
167.8,46.6,72,22343
167.9,46.8,78.2,22787.5
166.9,47,84.9,23048.8
167,47,85.7,23323.8
167.7,47,89,23722
167.3,45.6,84.9,23874.3
167.9,45,79,23593.5
167,44.6,72.6,22832
167.9,44.2,65.7,22666
167.3,44,59.5,22137.8
167.8,44,53.6,21876.5
167.9,43.8,49,21499.8
167.5,43.5,42.1,21121.8
167.6,43.5,41.5,20966.3
167.8,43.3,39.2,21019.3
167.9,42.1,41.7,21878.8
167.7,41.3,47.6,22642.5
168,40.9,53.8,23296.8
167.7,40.9,59.3,23746
167.9,41.1,65.7,24329.8
167.5,41.1,72.6,24773.3
167.9,41.3,79.4,25614.3
167.5,41.5,85.1,25980.8
167.8,41.5,89,26337.3
167.6,40.4,84.5,26714
167.9,40,79.2,26129.3
166.8,39.6,73,25339.8
167.9,39.4,66.3,25105
167.9,39.2,60.3,24759.5
167.7,38.8,53.8,24194
167.9,38.6,47.8,23926.5
167.9,38.4,41.9,23501
167.9,38.4,41.3,23420
167,38.4,39.6,23204.3
167.9,37.1,41.7,24082.3
166.9,36.3,47.2,24823
167.9,35.9,53.4,25809.5
167.5,35.9,58.7,26138.8
167.8,35.9,66.7,26952
167.5,36.1,73,27447.8
167.9,36.3,79.2,28225.5
167.7,36.5,86.1,28661.8
167.9,35.5,91,29857.5
167.8,34.9,85.7,29430.5
168,34.5,79,28935
167.8,34.5,73.6,28258.5
167.6,34.1,65.4,27585.5
167.9,33.9,59.7,27172.5
167.7,33.7,52.9,26577.3
167.9,33.7,47.4,26320.3
167.9,33.5,41.5,25744
167.4,33.5,39.4,25674.5
167.9,32.3,41.3,26502.8
167.5,31.3,47.2,27428.3
167.9,31.3,53.2,28191.5
167.7,31.3,60.3,28832
167.9,31.5,66.1,29287
167.8,31.7,72.6,29848
167.9,31.9,78.1,30429
167.3,32.3,84.3,30977.3
166.8,32.3,85.9,31046.3
167.7,32.5,89,31382
167.5,31.2,84.9,31522.7
167.9,30.8,79,31108
167.9,30.4,72,30451.3
167.7,30.4,65.4,29945.3
167.9,30.2,59.5,29279.5
167.7,30,52.7,28716
167.9,29.8,46.4,28322.3
167.7,29.6,40,27796.3
183.1,29.4,36.3,31763.8
182.8,29.4,40.2,32188.3
182.7,29.6,46.4,32708.5
182.9,29.8,52.3,32994.3
182.4,30,58.9,33383
182.9,30.2,65,34136.8
182.6,30.4,72,34640
182.9,30.6,78.8,35176.8
182.6,30.8,85.1,35887.3
182.8,31,89,36140.8
182.7,32.9,84.7,34442.8
182.6,33.5,78.2,33252
182.9,33.5,72,32478.3
182.9,33.5,64.8,31861.5
182.6,33.3,58.5,31170.3
183,33.1,51.7,30833.3
182.7,33.1,46.4,30320
182.9,32.9,40,30049
183,32.9,37.8,29956.5
182.8,33.7,40.2,29615.5
182.9,34.5,46.4,29664
182.7,34.9,52.1,29943.5
182.9,35.3,58.9,30327.5
182.7,35.5,66.3,30817.3
182.9,35.7,72,31312.3
182.8,36.1,78.8,31800.3
182.2,36.3,84.7,32160.8
182.7,36.5,89,32583.5
182.4,38.4,84.5,30919.5
182.9,39,77.9,30078.8
182.2,39,71.6,29058.8
182.9,38.8,64.4,28792
182.9,38.6,57.7,28309.3
182.7,38.6,51.9,27761.8
182.9,38.4,45.2,27350
182.7,38.2,38.8,26978.8
182.8,38,37.3,27024.3
182,39,40,26530
182.9,39.8,46.2,26780.8
182.6,40.2,52.3,26848.8
182.9,40.6,58.7,27453.7
183,40.9,64.8,27752
182.7,41.1,72,28252
182.9,41.3,79,28796.5
182.4,41.5,85.5,29260.3
182.8,41.7,89,29517
182.7,43.8,84.3,27832
182.8,44.4,78.1,27028.3
182.8,44.4,70.6,26411.5
182.7,44.2,64.6,25806.3
182.7,44,58.1,25239.8
182.9,43.8,51.7,24986.7
183,43.8,46,24550
182.8,43.5,39.2,24287.8
182.8,43.5,38.8,24161
182.9,43.5,37.3,24206.5
182.4,44.4,39.8,23885.3
182.9,45.4,46,24013.5
182.4,45.8,51.9,24149
182.9,46,59.1,24626.5
181.9,46.4,65.2,24663
182.8,46.6,72,25494
182.9,46.8,77.7,25868.3
182.7,47,83.3,26215.3
182.7,47,84.7,26359
182.9,47.2,89,26644.3
182.9,49.6,83.9,24884
182.9,49.8,77.7,24204
182.8,49.8,71.4,23708
182.4,49.6,64,23140.3
182.9,49.4,57.9,22787.5
182.8,49.2,51.3,22426.8
182,49,45,21841.8
182.9,49,38.6,21811.5
182.9,49,38.2,21779.5
181.8,49,36.9,21489.3
182.8,49.8,39.8,21669
182.3,50.7,45.6,21389.8
182.9,51.3,52.7,21790
182.5,51.5,58.5,21931.3
182.9,51.9,65.6,22434.8
181.9,52.1,72,22592.7
182.8,52.3,78.1,23280.3
182,52.5,84.7,23543.8
182.7,52.5,89,23897
182.9,55.2,83.7,22317.3
182.8,55.4,78.1,21757.8
182.8,55.4,71.4,21186
182.8,55.2,65,20790.5
182.5,55,57.5,20297
182.9,54.8,51.1,20195.3
182.6,54.6,45,19759
182.9,54.4,39,19461.8
182.9,54.4,38.6,19476.3
182.9,54.4,37.1,19401.5
182.8,55.4,39.8,19197
182.3,56,45.8,19162.8
182.8,56.5,52.7,19596
181.9,56.7,58.7,19577.3
182.8,56.9,65.7,20298
182.4,57.1,72.6,20450
182.8,57.3,79,20963
182.9,57.5,84.7,21424
198.1,58.1,89.2,24529.3
197.9,58.1,85.1,23982
197.8,57.7,78.2,23561.5
197.6,57.5,72,23258.8
196.9,57.1,65.2,22965.8
197.9,56.7,59.1,22837.3
198,56.5,52.7,22462.8
197.7,56.3,47,22255.8
197.9,56,40.4,21990
197.3,55.6,38,21824.8
197.9,54.2,40.9,22827.3
197.8,53.6,46.6,23464.5
197.9,53.4,53.4,24036
197.7,53.4,59.9,24398
197,53.4,65.6,24555.5
197.8,53.6,72,25303.3
197.7,53.6,78.2,25709
197.7,53.8,85.1,26095.8
198,53.4,89.4,26741.7
197.7,52.1,84.1,26789
197.9,51.7,78.6,26606.5
197.6,51.3,72,26114.8
196.7,51.3,64.8,25490.3
197.8,51.1,58.9,25389.8
197.9,50.9,52.7,24998
197.6,50.7,47.4,24844
197.9,50.5,40.9,24482.8
197.9,50.1,38.2,24517.3
197.6,48.8,40.9,25470.5
198,48,47.2,26326.8
197.6,47.8,53.8,26827.5
197.7,47.6,60.3,27297.8
197.8,47.6,66.3,27962.3
196.9,47.6,72.4,28234.3
197.8,47.8,78.4,29076
197.9,47.8,85.1,29487.3
197.9,47.8,85.3,29715.3
197.9,46.8,90.6,30642
196.8,46.2,85.9,30121.8
197.8,45.8,79.6,30049
196.9,45.4,73.2,29584.5
197.9,45.2,66.3,29339.8
197.9,45,60.5,28975.8
197.6,44.8,54,28472
197.9,44.4,47.6,28264.8
197.3,44.2,41.9,27811.3
197.8,44,39.4,27946.8
198,42.5,41.5,29002
197.7,41.7,46.8,29771.3
197.9,41.5,53.4,30593
197.5,41.3,60.1,30863.8
197.9,41.3,66.3,31536.5
197.2,41.3,72.8,31940
197.7,41.5,78.8,32617.3
197.9,41.7,86.1,33442.3
196.6,41.7,89.4,33521
197.2,40,84.7,33918
197.9,39.6,79.2,33523.8
197.7,39.4,72.2,32911.3
198,39.4,66.1,32594
197.6,39.2,60.1,31871.5
197.9,39,53.6,31599
197.2,38.8,47.2,31114.7
197.8,38.6,41.7,30856.3
197.8,38.6,40.9,30814
197.8,38.6,40.7,30756.3
197.9,38.6,39,30695.8
197.3,37.5,41.3,31442.8
197.9,36.7,47.2,32574.5
197.9,36.5,53.4,33134.3
197.8,36.3,59.5,33815.8
198,36.3,65.4,34219.3
197.3,36.7,72.6,34580
197.9,36.9,80,35254.3
197.9,36.9,84.1,35807.3
196.9,37.1,87.3,35675
196.9,35.7,84.7,36243.3
197.9,35.3,78.1,36142.5
197.9,35.3,72,35565
197.7,35.1,65.4,34831
197.9,35.1,58.9,34429.5
197.7,34.9,52.3,33932.5
197.9,34.9,47,33524.5
197.4,34.7,39.8,32920
197.7,34.7,38.2,32946.5
197.9,33.7,39.8,33814.5
197.8,32.9,46.4,34791
197.9,32.7,53.2,35552.5
197.7,32.7,59.3,36093
197.9,32.7,65.7,36758.8
196.9,32.9,72,36904.5
197.8,33.1,78.4,37765.8
198,33.3,85.3,38338.5
197.1,33.5,85.9,38134.3
196.7,33.5,86.5,38175.5
197.8,32.9,90,39220.3
197.7,32.1,84.7,39033.8
197.7,31.7,78.4,38380.7
197.9,31.3,71.4,38106
197.9,31.2,64.2,37557.3
196.8,31,58.1,36840.5
197.9,30.8,51.3,36465.8
197.6,30.6,45.6,36084.3
197.9,30.4,38.4,35724.5
213.3,30.2,35.9,40437.5
212.8,30.2,39.8,40691.5
212.3,30.4,46.2,40868
212.9,30.6,52.5,41502.3
212.3,30.8,59.1,41766.3
212.9,31,65.2,42389.8
212.6,31.3,72,42885.3
212.9,31.3,77.9,43486
212.6,31.7,84.3,43880.3
212.7,31.7,84.9,44023.3
212.9,31.7,87.3,44313
212.8,33.9,83.9,42138.5
212,34.3,77.7,41029.5
212.9,34.3,72,40533.3
212.8,34.1,64.4,39843.3
212.2,34.1,57.9,39061
212.9,33.7,50.5,38962.8
212.8,33.7,44.8,38558.5
212.4,33.5,38.4,38024.5
212.6,33.3,37.3,38157.5
212.9,34.1,39.6,38042.5
212.2,35.1,45.8,37551.5
212.9,35.5,52.3,38036.3
212.1,35.9,58.9,38144
212.8,36.1,65,38683.3
211.5,36.3,72,38783.5
212.9,36.7,77.7,39682
212,36.9,84.3,39912.5
212.6,37.1,87.1,40195.8
212.7,39,84.1,38494
212.6,39.6,77.5,37341.5
212.6,39.6,70.8,36606.3
212.8,39.6,64.8,36244.5
212.7,39.4,57.9,35784
212,39.2,51.3,35263.5
212.8,39,44.8,35032.8
212.8,38.8,38.6,34637
212.9,38.8,37.1,34580.5
212.5,39.6,39.6,34299
212.9,40.4,45.6,34257.3
212.6,40.9,52.7,34411.5
211.5,41.1,57.9,34400.3
212.8,41.5,65.4,35015
212.7,41.7,72,35434.5
212.7,41.9,77.9,35989.5
212.9,42.3,85.3,36567
211.7,42.3,87.3,36516.3
212.6,44.6,83.9,34762.3
212.9,44.8,78.1,34026.5
212.8,44.8,70.8,33489.5
212.6,44.8,64.6,32871.3
212.9,44.6,57.7,32494
212.9,44.4,50.9,32154
212.3,44.2,44.8,31600.3
212.9,44,38.6,31516.3
212.9,44,38.4,31454.8
211.9,44,36.9,31348
212.8,44.8,39.6,31204.3
212.6,45.8,45.4,31105.3
212.9,46.2,51.9,31242
212.4,46.6,58.3,31485
212.9,46.8,65.7,31846
211.9,47.2,72,31944.5
212.8,47.4,78.1,32620
213,47.6,84.5,33288
212.6,48,89,33216.5
212.5,49.8,84.3,31646.3
212.9,50.3,77.5,30893
212.9,50.3,70.6,30245.5
212.7,50.1,64.6,29841.5
212.7,50,57.5,29306
212.9,49.8,50.9,29172.5
212.6,49.6,44.8,28793
212.9,49.4,38.6,28504.8
213,49.4,38.4,28511.3
212.8,49.4,38,28383.3
212.6,49.4,36.7,28509.3
212.9,50.3,38.8,28273.3
212.2,51.1,45.8,27962.7
212.9,51.5,51.5,28212.8
212.6,51.9,58.5,28438.5
212.9,52.1,64.8,28845.8
212.6,52.5,72,29259
211.6,52.7,78.4,29189.5
212.8,52.9,84.7,30052.3
212.9,53.1,89,30355
212.9,55.2,83.5,28609.3
212.8,55.6,77.7,27983.5
212.6,55.6,70.8,27316.5
212.3,55.6,64,27002.8
213,55.4,57.3,26664.8
212.9,55.2,50.5,26304.8
212.6,55,44.6,25992.3
212.9,54.8,38.4,25784
212.9,54.8,38,25875.8
212.1,54.8,36.7,25722.3
212.8,55.6,39,25522.5
212.8,56.5,45.6,25230.3
212.8,56.9,51.7,25550.5
212.3,57.3,58.5,25686.8
212.9,57.5,65.2,26129.7
212.1,57.9,72,26292.3
212.9,58.1,78.6,26863.5
211.6,58.3,84.1,27123
228.2,58.9,89,30552.3
227.5,58.9,84.7,30108.8
226.4,58.9,77.9,29352
227.9,58.7,70.6,29418.8
227.7,58.5,64.2,29047
226.8,58.3,57.7,28320.8
227.8,58.1,51.3,28447.3
227.1,57.7,44.6,28008.3
227.9,57.5,38.2,28018.8
227.9,57.5,37.8,27982.5
227.3,57.1,36.3,27951
227.8,56,39.4,28962.3
227.3,55.4,45.8,29544.3
227.9,55.2,52.5,30150
227.3,55.2,58.5,30493
227.8,55.4,64.4,30937
227.6,55.4,72,31319
227.9,55.6,78.8,31757
227.7,55.8,85.5,32078.8
227.8,55.8,85.5,32153.3
227.9,55.6,89,32478.3
227.9,54.2,84.1,32914.3
227.8,53.6,77.1,32711.3
227.5,53.4,70.8,32281.8
226.8,53.2,64,32005
227.9,52.9,57.1,31705
227.8,52.7,50.7,31386.8
227.4,52.5,44.6,31099.8
227.9,52.3,37.8,31055
227.3,51.9,36.5,30911.8
227.8,50.9,39.4,31769
226.6,50.1,45.8,32173.3
227.8,49.8,51.7,33191.5
228,50,59.1,33509.7
227.7,50,64.8,33973.7
227.9,50.1,71,34583
226.3,50.3,76.7,34486.5
227.8,50.5,84.1,35492.8
227.3,49.8,89,36228.8
